ra,dec,u,g,r,i,z,class
21.92522709,13.54912084,17.74766,16.469279999999998,15.89778,15.538839999999999,15.31654,GALAXY
21.80423498,13.60236687,19.32904,17.20216,16.65694,16.44001,16.56159,GALAXY
22.07228175,13.58101535,18.69024,17.40312,16.71291,16.30941,16.047279999999997,GALAXY
22.08161904,13.536861499999999,19.364420000000003,17.4384,16.43308,16.00176,15.626660000000001,GALAXY
22.27142354,13.56523207,16.992910000000002,17.40191,17.90198,18.229429999999997,18.617810000000002,STAR
22.3528995,13.70920592,17.594920000000002,16.40791,15.94289,15.75443,15.672170000000001,STAR
22.29431363,13.71396138,19.532729999999997,17.53898,16.51537,16.07366,15.72347,GALAXY
22.50238164,13.67961195,17.828470000000003,16.40379,15.72841,15.329379999999999,15.06795,GALAXY
22.67482756,13.611494,18.65671,17.67535,17.35201,17.20264,17.146179999999998,STAR
22.7698414,13.64968164,17.25089,15.2818,14.371039999999999,13.918610000000001,13.57271,GALAXY
22.92617792,13.58216138,17.17192,15.752360000000001,15.080639999999999,14.71081,14.46592,GALAXY
23.00203439,13.62319908,19.18458,17.80794,17.0798,16.64911,16.36567,GALAXY
23.12685639,13.64714156,18.77294,17.005679999999998,16.17306,15.720260000000001,15.3814,GALAXY
23.15645269,13.63422263,19.01134,18.06983,17.65611,17.28407,17.23206,GALAXY
23.23505929,13.62188624,19.57244,19.070120000000003,18.90436,18.8525,19.034760000000002,STAR
23.2383005,13.52888678,19.555989999999998,17.67596,16.75422,16.34281,16.01474,GALAXY
23.40572671,13.50811751,19.18529,18.22089,17.86336,17.72648,17.71123,STAR
23.53147687,13.49183829,17.54028,15.601870000000002,14.72434,14.29062,13.95875,GALAXY
23.54017158,13.48223813,18.33316,16.70947,15.91148,15.485320000000002,15.17922,GALAXY
23.65755881,13.48302116,19.12104,17.72055,16.98205,16.56332,16.28012,GALAXY
23.98894379,13.42204901,16.39689,15.25397,15.1052,15.06719,15.13035,STAR
24.1391585,13.55874316,19.59971,18.03099,17.34425,16.93693,16.69568,GALAXY
24.59720108,13.42314413,18.71487,17.41558,16.826970000000003,16.471429999999998,16.26373,GALAXY
24.68647258,13.46921009,19.59569,18.32062,17.52145,17.04797,16.7152,GALAXY
24.70262275,13.44507535,19.47268,17.670370000000002,16.726,16.25147,15.901,GALAXY
24.70694493,13.41721793,19.20355,18.059279999999998,17.62633,17.31258,17.170379999999998,GALAXY
24.62860802,13.52805778,19.55,18.399729999999998,17.65845,17.26853,16.97928,GALAXY
24.98386019,13.42882817,19.04674,17.685370000000002,16.78623,16.31546,15.96654,GALAXY
24.92473401,13.45224501,19.411929999999998,17.9056,17.03602,16.607029999999998,16.28514,GALAXY
25.01913305,13.41706087,18.13426,16.8581,16.32589,16.02929,15.84409,GALAXY
25.25379223,13.44026172,19.170379999999998,17.64244,16.7199,16.25682,16.0076,GALAXY
25.27251252,13.4103445,19.00061,18.014110000000002,17.67128,17.48635,17.378420000000002,GALAXY
148.7858019,0.313026527,17.58855,16.641270000000002,16.26081,16.101860000000002,16.038439999999998,STAR
148.822844,0.27828526800000003,16.44545,15.37014,14.932570000000002,14.75177,14.679170000000001,STAR
148.7298003,0.37865761600000003,17.50309,16.12255,15.50542,15.149329999999999,14.950529999999999,GALAXY
148.8037534,0.284823322,18.67577,16.66072,15.65215,15.20135,14.836379999999998,GALAXY
148.8256879,0.38931841100000003,19.46999,17.62246,16.7987,16.39751,16.10277,GALAXY
148.8263603,0.290972875,19.413,18.514670000000002,18.19586,18.068260000000002,18.034689999999998,STAR
148.9369916,0.252379383,17.365660000000002,16.424570000000003,16.06568,15.91946,15.852979999999999,STAR
148.9804821,0.273228989,16.7483,15.62996,15.27428,15.15911,15.123389999999999,STAR
148.8796272,0.354850328,19.09695,17.102439999999998,16.01278,15.56219,15.183010000000001,GALAXY
148.92475009999998,0.22254891300000001,18.85229,17.639039999999998,17.04734,16.71426,16.4725,GALAXY
148.9754109,0.332932538,18.22104,17.05559,16.58764,16.29906,16.09243,GALAXY
148.9824397,0.22987235399999997,19.04115,17.380029999999998,16.6373,16.16045,15.83395,GALAXY
148.9961356,0.308170072,17.14999,15.6365,15.08191,14.91099,14.848579999999998,STAR
149.04101359999999,0.325857163,17.908079999999998,16.75098,16.49705,16.62966,16.190070000000002,GALAXY
149.0575321,0.213923136,18.363,16.93593,16.386,16.1985,16.11505,STAR
149.06183069999997,0.234441385,19.00955,17.41549,16.840339999999998,16.6508,16.553320000000003,STAR
149.08314030000003,0.325245894,17.01401,15.64841,15.0277,14.759220000000001,14.62626,STAR
149.08710209999998,0.30541733600000004,17.39676,15.98879,15.461479999999998,15.28628,15.23576,STAR
149.1329386,0.27885707,17.91573,16.21564,15.599770000000001,15.41756,15.341339999999999,STAR
149.0057774,0.35801476299999996,18.16686,16.360139999999998,15.51101,15.112879999999999,14.776629999999999,GALAXY
149.22606869999998,0.245578199,19.132089999999998,17.87136,17.36701,17.15744,17.067429999999998,STAR
149.2673959,0.392245454,17.91672,16.36971,15.81155,15.60741,15.517370000000001,STAR
149.2141666,0.208799417,17.70363,15.68413,14.752720000000002,14.297220000000001,13.953470000000001,GALAXY
149.2502395,0.274271483,19.16188,17.5884,16.65029,16.19813,15.841870000000002,GALAXY
149.257602,0.356504495,18.83399,17.57686,16.94633,16.55366,16.31444,GALAXY
149.307881,0.360666479,19.17875,17.65318,17.13492,16.91208,16.80051,STAR
149.3228348,0.220425381,18.38924,16.97681,16.35331,16.06354,15.902970000000002,STAR
149.391781,0.315558208,17.78484,16.467760000000002,15.98615,15.80304,15.74504,STAR
149.4126436,0.332572569,19.50447,17.60776,16.694110000000002,16.26086,15.914489999999999,GALAXY
149.51292780000003,0.296310368,17.18955,15.68614,15.16531,14.995970000000002,14.92712,STAR
149.5315434,0.38216155,17.025679999999998,16.06685,15.78258,15.675720000000002,15.644670000000001,STAR
149.5506406,0.237244856,17.57675,16.35207,15.79105,15.44982,15.192070000000001,GALAXY
149.57807230000003,0.24832581,18.95423,17.57763,17.05884,16.87089,16.757939999999998,STAR
149.57941830000001,0.21619147,19.19499,17.67257,17.11662,16.90118,16.78177,STAR
149.6134699,0.382478783,18.24147,16.36091,15.510620000000001,15.09205,14.766879999999999,GALAXY
149.77089519999998,0.286602514,18.268720000000002,16.5515,15.88596,15.648060000000001,15.52176,STAR
149.8284968,0.371885749,17.287029999999998,15.887720000000002,15.311420000000002,15.06967,14.93475,STAR
149.8650389,0.287384188,18.47617,16.08769,15.03687,14.64223,14.417589999999999,STAR
149.87225880000003,0.317494371,18.89477,17.68926,17.62054,17.600620000000003,17.55438,STAR
149.8893375,0.263076614,18.1793,15.9787,15.060570000000002,14.705570000000002,14.50055,STAR
149.8689665,0.393162464,19.278660000000002,18.27443,17.569020000000002,17.17205,16.9123,GALAXY
149.87176169999998,0.35954893299999996,19.38729,18.11767,17.599079999999997,17.27139,17.037779999999998,GALAXY
149.91446059999998,0.411247045,18.83391,17.65896,17.12987,16.90308,16.78499,STAR
149.9489142,0.29494796,17.815260000000002,16.20362,15.63635,15.42636,15.34886,STAR
150.0552408,0.312838451,18.80408,17.61606,17.17328,16.99956,16.94129,STAR
150.066131,0.2600306,17.383589999999998,16.20386,16.268079999999998,16.34682,16.424529999999997,STAR
150.15062350000002,0.296711635,18.40193,17.26971,16.793770000000002,16.57975,16.47653,STAR
150.18838590000001,0.280159372,17.17106,15.84322,15.355620000000002,15.18469,15.12566,STAR
150.06963159999998,0.27563391600000003,18.85771,17.3365,16.60225,16.175629999999998,15.9129,GALAXY
150.2681631,0.354522777,17.34617,16.41362,16.25885,16.21258,16.24118,STAR
155.4402233,-0.181412469,19.13087,17.76954,17.2544,17.02957,16.9635,STAR
155.4840007,-0.07152153900000001,19.52335,17.588729999999998,16.70269,16.24651,15.895629999999999,GALAXY
155.5417446,-0.055372384000000004,19.53143,17.72145,16.83091,16.39734,16.08084,GALAXY
155.56108799999998,-0.027245837000000002,19.03819,17.79249,17.226860000000002,16.857210000000002,16.63472,GALAXY
155.6886466,-0.003088307,18.08446,16.95451,16.281489999999998,15.881470000000002,15.60056,GALAXY
155.7116109,-0.016959972,18.91198,17.720860000000002,17.11255,16.70341,16.44827,GALAXY
155.75116090000003,-0.059961877999999996,19.25243,18.13035,17.5816,17.277839999999998,17.11384,GALAXY
155.7753352,-0.20085430899999998,19.440820000000002,17.370829999999998,16.33696,15.88241,15.480070000000001,GALAXY
155.85284319999997,-0.165606488,19.27058,18.17954,17.62054,17.24121,17.02961,GALAXY
155.91801569999998,-0.061481420999999994,19.513070000000003,17.54918,16.57006,16.11872,15.77169,GALAXY
156.2513956,-0.149946705,17.441879999999998,16.50197,16.1593,16.0127,15.9655,STAR
156.2844892,-0.075292626,19.26553,18.14392,17.65994,17.31314,17.1382,GALAXY
156.76898909999997,-0.189248195,19.199379999999998,17.259970000000003,16.349870000000003,15.973339999999999,15.632320000000002,GALAXY
156.77510900000001,-0.18679750399999998,19.301029999999997,17.74245,16.89154,16.43431,16.109189999999998,GALAXY
156.85597109999998,-0.093223432,16.79231,15.500620000000001,14.92929,14.68886,14.54752,STAR
156.78764280000001,-0.03771701,18.1164,16.60579,15.8752,15.48047,15.176070000000001,GALAXY
156.8520006,-0.20135910699999998,19.201439999999998,18.03407,17.66074,17.39079,17.30588,GALAXY
157.1781877,-0.144494357,19.15184,18.10442,17.79133,17.5432,17.39712,GALAXY
157.2254154,-0.037395017999999995,19.42867,17.59117,16.57017,16.0061,15.541129999999999,GALAXY
157.2549812,-0.108370551,18.8906,17.89754,17.59805,17.46548,17.39401,STAR
157.3632987,-0.197957787,19.25194,18.2717,18.017120000000002,17.90655,17.8851,STAR
157.2343605,-0.033929798,19.408910000000002,17.799960000000002,17.013479999999998,16.595779999999998,16.29567,GALAXY
157.2396649,-0.130279184,19.278229999999997,18.128339999999998,17.728460000000002,17.40861,17.31925,GALAXY
157.30326530000002,-0.11072640800000001,18.8345,16.77964,15.7686,15.329820000000002,14.9749,GALAXY
157.3918848,-0.057385003,19.535420000000002,17.98712,17.07004,16.60347,16.2515,GALAXY
157.4168699,-0.035989677000000005,19.21375,17.86078,17.16067,16.72168,16.425539999999998,GALAXY
157.43013280000002,-0.132374963,19.21625,17.494310000000002,16.581570000000003,16.126929999999998,15.79549,GALAXY
157.46933090000002,-0.174376172,17.560779999999998,15.843060000000001,14.943489999999999,14.444220000000001,13.98974,GALAXY
157.5567572,-0.122568093,19.58471,17.70535,16.7687,16.358520000000002,16.00057,GALAXY
157.5293579,-0.176220157,19.443820000000002,18.20186,17.57832,17.24597,16.98098,GALAXY
157.9482335,-0.134501194,19.436120000000003,18.3378,18.18679,18.16129,18.19179,STAR
157.9348673,-0.018340593,19.5219,18.16031,17.61438,17.24478,16.99166,GALAXY
158.0139215,-0.20595065899999998,18.86469,17.501739999999998,16.83774,16.443920000000002,16.17204,GALAXY
158.13045280000003,-0.106581744,19.55022,17.885189999999998,17.09384,16.727510000000002,16.41544,GALAXY
158.19854919999997,-0.204757064,17.787329999999997,16.240170000000003,15.49375,15.077179999999998,14.732129999999998,GALAXY
158.43927150000002,-0.07160183099999999,19.45107,18.386570000000003,18.23066,18.18887,18.19806,STAR
158.5313321,-0.048171489000000005,18.98467,17.80774,17.31339,16.97296,16.7476,GALAXY
158.7780972,-0.030331648,18.767139999999998,16.93103,16.0499,15.612070000000001,15.251529999999999,GALAXY
